3,0.019230769230769273,0.007347488403320313,0.00014821252393883494
4,0.038461538461538436,0.005575644969940186,0.0001144917716254036
5,0.05769230769230771,0.004504890441894531,9.341616052552126e-05
6,0.15384615384615385,0.00391629139582316,8.554125660501304e-05
12,0.17307692307692313,0.0031232098738352455,6.248067800206164e-05
14,0.3076923076923077,0.002746748924255371,5.40064253352775e-05
22,0.32692307692307687,0.002378524433482777,3.567894271113939e-05
24,0.34615384615384615,0.002205255627632141,3.2687946352815015e-05
31,0.6538461538461539,0.001824995010129867,2.5207881154585113e-05
34,0.6730769230769231,0.002011342609629912,2.2951229952908455e-05
38,0.6923076923076923,0.0018360664969996401,2.0546439704014108e-05
40,0.7115384615384616,0.001759229302406311,1.9507880315311845e-05
48,1.0,0.001543456812699636,1.6275309432127e-05
